StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Subject,Mood2_1,RavenInstTimeDelay_First Click,RavenInstTimeDelay_Last Click,RavenInstTimeDelay_Page Submit,RavenInstTimeDelay_Click Count,RavenRespD1,RavenRespD2,RavenRespD3,RavenRespD4,RavenRespD5,RavenRespD6,RavenRespD7,RavenRespD8,RavenRespD9,RavenRespD10,RavenRespD11,RavenRespD12,RavenRespE1,RavenRespE2,RavenRespE3,RavenRespE4,RavenRespE5,RavenRespE6,RavenRespE7,RavenRespE8,RavenRespE9,RavenRespE10,RavenRespE11,RavenRespE12,RavenTimeCutoff_First Click,RavenTimeCutoff_Last Click,RavenTimeCutoff_Page Submit,RavenTimeCutoff_Click Count,Subject - Topics
11/13/2017 15:02,11/13/2017 15:11,IP Address,128.206.28.1,100,574,TRUE,11/13/2017 15:11,R_25FrBXi8NpsTPbk,,,,,38.95170593,-92.33409882,anonymous,EN,295,-1,13.775,13.775,39.933,1,5,6,2,2,1,7,1,4,1,2,2,5,7,6,8,2,1,5,6,6,3,6,5,5,10.271,522.541,523.325,35,
11/13/2017 16:43,11/13/2017 16:53,IP Address,128.206.28.32,100,603,TRUE,11/13/2017 16:53,R_eVT1jIkx6qndIk1,,,,,38.95170593,-92.33409882,anonymous,EN,296,-2,6.191,6.191,37.531,1,3,4,3,7,8,6,8,4,1,2,5,6,7,6,8,2,7,5,1,6,4,6,6,4,2.712,557.228,558.412,29,
11/13/2017 16:46,11/13/2017 16:55,IP Address,128.206.28.182,100,569,TRUE,11/13/2017 16:55,R_2aRXwpqd9xcK0B6,,,,,38.95170593,-92.33409882,anonymous,EN,298,5,9.619,21.563,22.988,2,3,4,3,7,8,6,5,4,1,2,2,8,7,6,8,2,1,5,1,8,3,3,7,6,2.323,537.045,537.884,27,
11/13/2017 16:50,11/13/2017 16:58,IP Address,128.206.28.1,100,468,TRUE,11/13/2017 16:58,R_3iUo0GpSpx7HzZo,,,,,38.95170593,-92.33409882,anonymous,EN,297,-4,13.791,16.263,48.052,3,3,4,3,7,8,6,5,4,1,2,6,7,7,6,8,2,1,5,1,6,7,7,7,1,16.469,410.905,412.122,27,
11/13/2017 18:48,11/13/2017 18:56,IP Address,128.206.28.1,100,481,TRUE,11/13/2017 18:56,R_AyxyfRoL5XhsNJn,,,,,38.95170593,-92.33409882,anonymous,EN,300,-3,11.007,11.007,28.271,1,3,4,3,7,8,6,5,4,1,2,5,8,7,6,8,2,1,4,1,5,4,6,7,6,1.735,438.06,440.108,40,
11/13/2017 18:46,11/13/2017 18:57,IP Address,128.206.28.32,100,619,TRUE,11/13/2017 18:57,R_vjEGyBMXt8mTTFv,,,,,38.95170593,-92.33409882,anonymous,EN,299,6,4.104,47.509,53.173,4,3,4,3,7,8,6,5,4,2,2,2,6,5,3,5,4,2,4,4,4,5,6,5,7,3.111,550.188,551.076,49,
11/14/2017 8:54,11/14/2017 9:01,IP Address,128.206.28.1,100,417,TRUE,11/14/2017 9:01,R_12moQA2oRQ2fQdH,,,,,38.95170593,-92.33409882,anonymous,EN,302,-1,10.854,10.854,15.907,1,3,4,3,7,8,6,5,4,1,2,5,7,7,6,8,2,1,5,1,6,3,6,7,2,1.854,382.089,383.586,37,
11/14/2017 8:55,11/14/2017 9:04,IP Address,128.206.28.32,100,545,TRUE,11/14/2017 9:04,R_25Rc8MFs4AMfgvG,,,,,38.95170593,-92.33409882,anonymous,EN,301,6,9.193,48.935,51.02,3,3,4,3,7,8,6,5,4,1,2,2,7,7,6,8,2,1,5,1,6,3,2,4,5,7.043,480.209,481.529,28,
11/14/2017 8:52,11/14/2017 9:04,IP Address,128.206.28.182,100,687,TRUE,11/14/2017 9:04,R_1F9AMXG1dIEWK3U,,,,,38.95170593,-92.33409882,anonymous,EN,303,8,6.631,42.633,45.594,5,3,4,3,2,8,6,5,4,2,2,6,7,7,6,2,2,1,8,1,8,1,7,3,,6.076,579.501,600.006,56,
11/14/2017 10:54,11/14/2017 11:00,IP Address,128.206.28.1,100,318,TRUE,11/14/2017 11:00,R_XpI3eftweg0CcEx,,,,,38.95170593,-92.33409882,anonymous,EN,305,,23.126,23.126,27.059,1,5,6,2,8,2,7,1,4,1,2,3,4,4,3,1,3,2,2,8,2,4,8,2,8,2.03,270.439,271.767,27,
11/14/2017 10:54,11/14/2017 11:00,IP Address,128.206.28.32,100,377,TRUE,11/14/2017 11:00,R_7a3pZLBWJmNxdzr,,,,,38.95170593,-92.33409882,anonymous,EN,304,,36.773,36.773,40.466,1,3,4,3,7,8,6,5,4,1,5,3,3,3,3,2,2,1,5,5,6,5,4,7,5,2.514,319.479,320.694,30,
11/14/2017 10:53,11/14/2017 11:02,IP Address,128.206.28.182,100,530,TRUE,11/14/2017 11:02,R_2ttiLCSl1lMwKB5,,,,,38.95170593,-92.33409882,anonymous,EN,306,-3,7.514,7.514,47.648,1,3,4,3,7,8,6,5,2,1,2,5,8,7,6,2,3,1,7,1,7,7,4,4,5,2.045,466.166,467.238,30,
11/14/2017 12:51,11/14/2017 12:54,IP Address,128.206.28.1,100,221,TRUE,11/14/2017 12:54,R_3POaF92sMkh6h9a,,,,,38.95170593,-92.33409882,anonymous,EN,308,7,3.735,11.71,27.932,3,3,4,1,7,8,6,5,6,4,2,5,4,7,6,8,7,3,5,6,5,2,4,8,5,13.227,173.413,174.109,25,
11/14/2017 12:56,11/14/2017 13:05,IP Address,128.206.28.32,100,536,TRUE,11/14/2017 13:05,R_1kMvmFmkvVT0PDX,,,,,38.95170593,-92.33409882,anonymous,EN,307,4,6.998,8.471,89.704,2,3,4,3,4,8,7,5,5,3,4,2,4,7,1,4,3,7,8,6,2,8,7,1,3,2.918,425.243,428.25,32,
11/14/2017 14:50,11/14/2017 14:57,IP Address,128.206.28.32,100,434,TRUE,11/14/2017 14:57,R_3MDRIvLDaOOu7cp,,,,,38.95170593,-92.33409882,anonymous,EN,309,6,26.105,65.036,65.94,6,3,4,3,7,8,3,5,4,1,2,7,,7,6,2,5,1,5,1,7,3,6,3,6,2.224,357.25,357.986,32,
11/14/2017 14:53,11/14/2017 15:02,IP Address,128.206.28.182,100,535,TRUE,11/14/2017 15:02,R_2YFZtjbbt9sBxGc,,,,,38.95170593,-92.33409882,anonymous,EN,311,4,10.392,79.337,81.388,2,3,4,3,7,8,6,5,4,1,2,8,3,7,6,8,2,1,5,6,6,1,6,1,3,3.812,442.598,442.943,41,
11/14/2017 15:03,11/14/2017 15:12,IP Address,128.206.28.1,100,555,TRUE,11/14/2017 15:12,R_5sSOzOBlVbwD34B,,,,,38.95170593,-92.33409882,anonymous,EN,310,-4,10.624,22.959,23.625,5,1,3,4,1,1,1,1,1,3,6,8,4,7,6,8,2,1,5,5,6,3,6,2,5,3.368,519.724,522.661,48,
11/14/2017 16:45,11/14/2017 16:48,IP Address,128.206.28.182,100,150,TRUE,11/14/2017 16:48,R_3MFI7H8yaH6Jx3a,,,,,38.95170593,-92.33409882,anonymous,EN,314,2,7.535,7.535,19.046,1,4,5,5,4,5,4,5,3,3,5,6,3,6,3,6,4,2,1,4,7,8,1,8,8,18.997,121.706,122.929,27,
11/14/2017 16:43,11/14/2017 16:53,IP Address,128.206.28.1,100,553,TRUE,11/14/2017 16:53,R_2rDb2rPbggtkcB6,,,,,38.95170593,-92.33409882,anonymous,EN,313,5,7.754,7.754,51.296,1,3,4,3,7,8,6,5,4,1,2,6,8,6,6,8,2,1,5,1,6,3,2,4,5,1.777,491.262,492.158,49,
11/14/2017 16:44,11/14/2017 16:57,IP Address,128.206.28.32,100,738,TRUE,11/14/2017 16:57,R_1OI6ElX3lvU8Yvg,,,,,38.95170593,-92.33409882,anonymous,EN,312,6,9.41,126.649,129.599,2,3,4,2,7,8,6,5,4,1,2,2,6,7,6,8,2,1,5,1,,,,,,4.763,571.019,600.015,25,
11/15/2017 10:55,11/15/2017 11:03,IP Address,128.206.28.32,100,487,TRUE,11/15/2017 11:03,R_cZ0uD2QKDw4wZ5D,,,,,38.95170593,-92.33409882,anonymous,EN,315,8,21.528,74.273,75.111,2,3,4,3,7,8,6,5,4,1,2,7,7,7,6,8,2,1,5,1,2,1,5,7,6,2.985,402.174,404.389,28,
11/15/2017 11:00,11/15/2017 11:09,IP Address,128.206.28.1,100,571,TRUE,11/15/2017 11:09,R_ysuUWLnKU3Wwwzn,,,,,38.95170593,-92.33409882,anonymous,EN,316,10,11.818,95.24,97.975,3,3,4,3,8,3,1,4,4,3,2,5,4,2,3,8,3,3,2,3,7,7,7,5,1,5.591,464.624,464.961,38,
11/15/2017 12:51,11/15/2017 12:56,IP Address,128.206.28.1,100,330,TRUE,11/15/2017 12:56,R_3D0aSFcL5kQULSX,,,,,38.95170593,-92.33409882,anonymous,EN,318,8,13.541,31.796,33.098,2,3,4,1,7,8,6,5,5,1,2,6,5,7,1,1,3,8,8,3,1,2,1,7,2,1.876,283.481,284.874,27,
11/15/2017 12:59,11/15/2017 13:09,IP Address,128.206.28.32,100,581,TRUE,11/15/2017 13:09,R_3nelpolSNAUWSYA,,,,,38.95170593,-92.33409882,anonymous,EN,317,2,25.869,25.869,74.945,1,3,4,3,7,8,6,3,4,1,2,7,4,7,6,8,2,1,5,1,6,3,7,5,2,2.713,498.499,500.499,31,
11/15/2017 13:04,11/15/2017 13:12,IP Address,128.206.28.182,100,449,TRUE,11/15/2017 13:12,R_3HOjk1zg3bCQv6e,,,,,38.95170593,-92.33409882,anonymous,EN,319,6,31.144,32.944,62.195,3,3,4,3,7,8,6,5,4,1,2,5,7,7,1,2,2,1,5,1,1,3,3,5,6,1.937,377.635,378.989,34,
11/15/2017 14:47,11/15/2017 14:53,IP Address,128.206.28.32,100,339,TRUE,11/15/2017 14:53,R_2BeTdqy50jvG5N0,,,,,38.95170593,-92.33409882,anonymous,EN,320,6,14.198,51.029,52.202,4,3,4,3,7,8,6,5,4,1,2,2,5,7,3,3,6,1,6,5,8,4,8,5,7,3.41,279.717,280.878,33,
11/15/2017 14:56,11/15/2017 15:07,IP Address,128.206.28.1,100,603,TRUE,11/15/2017 15:07,R_0jEem82zHo6fEDn,,,,,38.95170593,-92.33409882,anonymous,EN,321,8,30.648,30.648,82.005,1,3,4,3,7,8,6,5,4,1,2,2,8,7,6,8,2,1,5,1,6,3,6,3,6,2.728,511.834,514.385,40,
11/15/2017 15:29,11/15/2017 15:35,IP Address,128.206.28.182,100,360,TRUE,11/15/2017 15:35,R_2AKo73KvX7YI0TZ,,,,,38.95170593,-92.33409882,anonymous,EN,322,,0,0,35.718,0,3,4,3,7,8,6,5,4,4,3,3,3,5,5,5,7,5,1,4,4,6,6,6,6,6.162,314.114,315.424,62,
11/15/2017 16:47,11/15/2017 16:54,IP Address,128.206.28.32,100,434,TRUE,11/15/2017 16:54,R_2VkKQfpTL3XMenH,,,,,38.95170593,-92.33409882,anonymous,EN,323,6,9.704,15.785,41.995,2,3,4,3,7,8,6,5,4,1,2,4,8,7,6,6,6,1,2,1,6,8,7,4,5,4.445,380.531,382.291,27,
11/15/2017 16:58,11/15/2017 17:05,IP Address,128.206.28.1,100,438,TRUE,11/15/2017 17:05,R_6rLQ4VpIx9Bzze9,,,,,38.95170593,-92.33409882,anonymous,EN,324,,0,0,53.971,0,7,4,3,7,8,6,5,4,1,2,6,7,3,1,8,2,1,7,1,6,4,8,7,6,7.085,373.109,374.43,40,
11/15/2017 16:59,11/15/2017 17:09,IP Address,128.206.28.182,100,647,TRUE,11/15/2017 17:09,R_VKntacUxOxQnvH3,,,,,38.95170593,-92.33409882,anonymous,EN,325,8,20.035,35.41,36.916,4,4,3,7,8,6,5,4,1,2,2,7,7,6,8,2,1,5,3,6,3,,,,,4.569,535.427,600.007,29,
11/15/2017 18:52,11/15/2017 19:03,IP Address,128.206.28.32,100,659,TRUE,11/15/2017 19:03,R_2dNpPNJGARCwO5d,,,,,38.95170593,-92.33409882,anonymous,EN,326,-4,5.013,5.516,164.842,2,3,4,3,7,8,6,5,4,1,2,3,8,3,6,8,2,1,5,1,1,5,3,6,6,2.315,480.122,481.001,33,
11/15/2017 19:03,11/15/2017 19:09,IP Address,128.206.28.182,100,387,TRUE,11/15/2017 19:09,R_1o7JOjQm986kdW7,,,,,38.95170593,-92.33409882,anonymous,EN,328,3,13.464,65.705,72.65,2,3,4,3,7,8,6,3,5,1,5,3,6,4,5,4,7,4,5,6,3,5,5,4,4,3.078,302.812,304.359,58,
11/15/2017 19:10,11/15/2017 19:16,IP Address,128.206.28.1,100,365,TRUE,11/15/2017 19:16,R_2P7on238sIZYgUw,,,,,38.95170593,-92.33409882,anonymous,EN,327,-4,8.848,14.762,30.688,5,3,4,3,7,8,6,5,1,1,2,2,7,7,3,8,6,7,2,1,8,5,8,6,6,4.772,323.844,325.268,45,
11/16/2017 8:47,11/16/2017 8:54,IP Address,128.206.28.1,100,429,TRUE,11/16/2017 8:54,R_32RezgxZf2zDhBd,,,,,38.95170593,-92.33409882,anonymous,EN,330,3,7.588,13.299,17.697,3,3,4,3,7,8,6,5,4,1,2,5,6,7,6,2,2,1,5,4,6,6,4,7,5,1.764,371.262,372.277,33,
11/16/2017 8:51,11/16/2017 9:00,IP Address,128.206.28.182,100,497,TRUE,11/16/2017 9:00,R_2U4TERVw4NUbvGY,,,,,38.95170593,-92.33409882,anonymous,EN,331,4,10.466,39.508,41.75,6,3,4,3,7,8,6,5,4,1,2,5,7,1,6,3,4,2,4,1,2,4,7,5,3,2.041,425.067,427.652,40,
11/16/2017 8:52,11/16/2017 9:00,IP Address,128.206.28.32,100,436,TRUE,11/16/2017 9:00,R_1lac7JCNOrNhZmG,,,,,38.95170593,-92.33409882,anonymous,EN,329,,0,0,18.947,0,3,4,3,5,8,6,5,3,2,7,2,7,4,6,8,6,1,5,5,8,3,4,7,5,2.104,393.79,396.51,39,
11/16/2017 14:21,11/16/2017 14:30,IP Address,128.206.28.32,100,509,TRUE,11/16/2017 14:30,R_3Ej42ZL2IyS2ghj,,,,,38.95170593,-92.33409882,anonymous,EN,332,,51.317,51.317,53.554,1,3,4,3,7,8,6,5,2,1,2,5,1,5,7,2,4,4,7,1,8,3,3,5,6,2.706,441.837,443.574,36,
11/16/2017 16:25,11/16/2017 16:29,IP Address,128.206.28.32,100,250,TRUE,11/16/2017 16:29,R_3KMJFGPitcnVjSs,,,,,38.95170593,-92.33409882,anonymous,EN,333,-6,27.75,80.956,87.058,2,3,4,3,7,8,6,5,4,5,6,2,5,6,4,7,6,6,6,4,3,4,3,3,5,2.313,153.923,154.652,30,
11/16/2017 16:43,11/16/2017 16:57,IP Address,128.206.28.1,100,849,TRUE,11/16/2017 16:57,R_1LOsmzRoe7qNpHI,,,,,38.95170593,-92.33409882,anonymous,EN,334,7,442.642,480.73,484.096,4,3,4,3,7,8,6,5,4,1,2,5,4,7,6,8,2,1,5,4,6,5,6,7,2,3.318,355.312,356.703,30,
11/17/2017 12:45,11/17/2017 12:54,IP Address,128.206.28.32,100,579,TRUE,11/17/2017 12:54,R_1pAHKwvJESmmbcK,,,,,38.95170593,-92.33409882,anonymous,EN,335,4,15.689,52.96,54.814,3,3,4,3,7,8,6,5,4,1,5,8,8,7,6,8,3,1,4,1,6,5,8,8,5,1.961,516.654,517.958,27,
11/17/2017 13:08,11/17/2017 13:19,IP Address,128.206.28.1,100,639,TRUE,11/17/2017 13:19,R_20OG8c5VFzZI21w,,,,,38.95170593,-92.33409882,anonymous,EN,336,-5,11.177,32.456,32.886,8,3,4,3,7,8,6,5,4,1,2,2,4,7,6,8,2,1,5,1,6,3,6,6,,3.047,585.412,600.012,32,
11/27/2017 10:23,11/27/2017 10:34,IP Address,128.206.28.1,100,669,TRUE,11/27/2017 10:34,R_2xzRY84Wao99wBq,,,,,38.95170593,-92.33409882,anonymous,EN,338,8,14.232,51.193,53.974,3,3,4,3,7,8,6,5,4,1,2,3,4,7,6,8,2,1,5,1,2,5,2,,,1.984,593.638,600.022,27,
11/27/2017 10:35,11/27/2017 10:39,IP Address,128.206.28.32,100,238,TRUE,11/27/2017 10:39,R_0MwDoJuruCaXX1v,,,,,38.95170593,-92.33409882,anonymous,EN,337,4,12.571,12.571,36.956,1,3,3,3,2,8,2,8,4,3,2,4,2,3,5,1,3,4,2,5,7,6,2,3,3,2.136,193.002,194.281,30,
11/27/2017 12:50,11/27/2017 12:58,IP Address,128.206.28.32,100,448,TRUE,11/27/2017 12:58,R_12KzPxBPgFtz3qW,,,,,38.95170593,-92.33409882,anonymous,EN,339,8,7.454,52.43,54.115,3,3,4,3,7,8,6,5,4,1,2,5,6,7,3,2,4,1,7,4,5,3,4,3,3,2.847,377.875,379.131,31,
11/27/2017 12:54,11/27/2017 13:05,IP Address,128.206.28.1,100,667,TRUE,11/27/2017 13:05,R_3PubfPfvISqD2z0,,,,,38.95170593,-92.33409882,anonymous,EN,340,6,1.918,49.375,53.989,6,3,4,3,7,8,6,5,4,1,2,5,7,7,5,8,2,1,5,1,6,3,,,,4.092,546.796,600.013,32,
11/27/2017 14:52,11/27/2017 15:02,IP Address,128.206.28.32,100,651,TRUE,11/27/2017 15:02,R_XzWPc23bfwtySit,,,,,38.95170593,-92.33409882,anonymous,EN,341,5,8.017,28.905,36.215,3,3,4,3,7,8,6,5,4,1,2,7,8,6,6,8,2,7,7,6,6,1,4,,,1.778,599.137,600.016,31,
11/27/2017 14:56,11/27/2017 15:04,IP Address,128.206.28.1,100,469,TRUE,11/27/2017 15:04,R_3h5CCDIzu6ZPhMJ,,,,,38.95170593,-92.33409882,anonymous,EN,342,8,10.51,10.51,35.683,1,3,4,3,7,8,6,5,4,4,2,8,7,7,6,8,2,7,5,1,6,5,6,7,5,4.453,421.695,423.43,25,
11/27/2017 16:48,11/27/2017 16:55,IP Address,128.206.28.1,100,431,TRUE,11/27/2017 16:55,R_2B9iqt3ri7Oe0m2,,,,,38.95170593,-92.33409882,anonymous,EN,344,9,10.274,10.274,99.268,1,3,4,3,7,8,6,5,4,1,2,5,7,7,3,8,3,8,7,5,4,1,1,3,1,2.21,313.431,324.375,28,
11/27/2017 16:47,11/27/2017 16:56,IP Address,128.206.28.32,100,542,TRUE,11/27/2017 16:56,R_1Qo7I8QAiQvQjYr,,,,,38.95170593,-92.33409882,anonymous,EN,343,8,14.286,14.286,56.658,1,3,4,3,7,8,6,5,4,1,2,5,7,7,6,8,2,1,5,1,7,3,2,7,2,1.999,475.709,476.916,29,
11/27/2017 16:51,11/27/2017 17:02,IP Address,128.206.28.182,100,659,TRUE,11/27/2017 17:02,R_a4qg2VN97oJtdF7,,,,,38.95170593,-92.33409882,anonymous,EN,345,6,12.698,43.721,51.274,8,3,4,3,7,8,6,5,4,1,2,8,8,7,6,8,2,1,5,1,6,3,8,,,1.743,585.243,600.007,28,
11/27/2017 18:49,11/27/2017 18:56,IP Address,128.206.28.1,100,437,TRUE,11/27/2017 18:56,R_1fggs6NThnouBMz,,,,,38.95170593,-92.33409882,anonymous,EN,347,4,3.521,3.521,42.239,1,3,4,3,7,8,6,8,4,4,2,6,7,1,3,2,3,1,8,1,2,4,4,3,6,3.459,381.765,383.108,35,
11/27/2017 18:48,11/27/2017 18:57,IP Address,128.206.28.32,100,516,TRUE,11/27/2017 18:57,R_3DvAOCql4xIghrU,,,,,38.95170593,-92.33409882,anonymous,EN,346,8,6.273,59.64,60.559,7,7,4,3,7,8,6,4,4,1,2,5,7,7,6,8,7,7,7,3,1,8,4,8,6,2.307,441.064,442.904,30,
11/27/2017 18:49,11/27/2017 19:01,IP Address,128.206.28.182,100,692,TRUE,11/27/2017 19:01,R_8uX1PX21TFPXAT7,,,,,38.95170593,-92.33409882,anonymous,EN,348,7,9.761,9.761,80.503,1,3,4,3,7,8,6,5,4,1,2,3,8,7,6,2,3,7,4,1,6,3,7,1,,2.351,547.17,600.006,34,
11/28/2017 9:02,11/28/2017 9:10,IP Address,128.206.28.32,100,519,TRUE,11/28/2017 9:10,R_22zcDY3qGdtl8pS,,,,,38.95170593,-92.33409882,anonymous,EN,349,7,51.254,53.029,56.275,2,3,4,3,7,8,6,5,4,1,2,6,2,7,6,8,8,1,5,1,6,3,6,3,4,4.682,446.624,452.521,37,
11/28/2017 10:55,11/28/2017 11:03,IP Address,128.206.28.1,100,502,TRUE,11/28/2017 11:03,R_2QFkazNsg5mhBnL,,,,,38.95170593,-92.33409882,anonymous,EN,351,2,3.886,32.038,34.379,5,3,4,3,7,8,6,5,4,1,2,7,6,7,6,8,8,1,5,1,7,3,6,3,2,4.809,445.56,447.92,37,
11/28/2017 10:55,11/28/2017 11:03,IP Address,128.206.28.182,100,469,TRUE,11/28/2017 11:03,R_2cuOiNOKR5CfkTG,,,,,38.95170593,-92.33409882,anonymous,EN,352,8,3.787,41.85,44.657,4,3,4,3,7,8,6,5,2,1,2,2,8,7,6,2,2,1,6,3,5,4,6,3,1,4.034,406.471,407.52,38,
11/28/2017 10:59,11/28/2017 11:05,IP Address,128.206.28.32,100,393,TRUE,11/28/2017 11:05,R_2at3of4GJdBIuYm,,,,,38.95170593,-92.33409882,anonymous,EN,350,5,12.167,86.331,87.759,5,3,4,3,7,8,1,8,2,6,4,6,7,1,7,1,1,7,2,6,1,7,5,5,4,2.326,282.738,284.976,31,
11/28/2017 12:51,11/28/2017 12:59,IP Address,128.206.28.1,100,486,TRUE,11/28/2017 12:59,R_3fuYtTfXbmbqG7T,,,,,38.95170593,-92.33409882,anonymous,EN,354,4,4.664,35.879,36.734,8,3,4,3,7,2,6,5,4,1,2,4,7,7,6,5,2,1,8,3,8,1,7,2,3,2.504,430.62,432.132,35,
11/28/2017 12:50,11/28/2017 13:01,IP Address,128.206.28.32,100,627,TRUE,11/28/2017 13:01,R_3g0Hv6IKH2UQQJk,,,,,38.95170593,-92.33409882,anonymous,EN,353,6,4.858,68.259,69.169,2,3,4,3,7,8,6,5,4,1,2,5,8,7,6,8,2,1,4,4,6,3,7,1,6,4.705,527.99,529.206,42,
11/28/2017 14:40,11/28/2017 14:50,IP Address,128.206.28.32,100,557,TRUE,11/28/2017 14:50,R_1Dw345rDNAVgUKg,,,,,38.95170593,-92.33409882,anonymous,EN,355,3,5.447,8.193,35.3,3,3,4,3,7,8,6,5,4,3,2,2,5,7,6,8,2,1,5,4,6,5,6,7,1,1.847,509.218,511.009,33,
11/28/2017 15:03,11/28/2017 15:12,IP Address,128.206.28.1,100,483,TRUE,11/28/2017 15:12,R_3RvIdXZssnEYgrZ,,,,,38.95170593,-92.33409882,anonymous,EN,356,5,6.755,69.074,69.855,2,3,4,3,7,8,6,5,4,1,2,2,4,7,3,8,3,1,5,1,6,5,1,7,2,1.963,402.413,403.989,30,
11/28/2017 16:52,11/28/2017 17:00,IP Address,128.206.28.32,100,448,TRUE,11/28/2017 17:00,R_1kRLGdYVr1U7bDR,,,,,38.95170593,-92.33409882,anonymous,EN,357,4,14.737,14.737,52.989,1,3,4,6,7,8,6,5,4,1,2,8,6,7,6,8,2,1,5,1,6,3,2,4,5,1.736,385.061,386.532,30,
11/28/2017 16:56,11/28/2017 17:01,IP Address,128.206.28.182,100,297,TRUE,11/28/2017 17:01,R_1jVCFwqAeD6iZlQ,,,,,38.95170593,-92.33409882,anonymous,EN,359,4,11.826,50.945,63.102,7,3,4,3,7,8,6,5,4,1,8,7,6,4,5,3,6,4,3,4,1,4,3,5,5,2.904,225.152,226.499,43,
11/28/2017 16:55,11/28/2017 17:04,IP Address,128.206.28.1,100,568,TRUE,11/28/2017 17:04,R_2wMmTwcup8m429G,,,,,38.95170593,-92.33409882,anonymous,EN,358,3,9.91,108.992,111.15,4,3,4,3,7,8,6,5,4,2,2,5,6,7,6,8,2,1,5,1,6,3,7,5,1,6.859,447.576,448.624,35,
11/29/2017 10:52,11/29/2017 11:01,IP Address,128.206.28.32,100,533,TRUE,11/29/2017 11:01,R_w5YWXN4L3MXrnEZ,,,,,38.95170593,-92.33409882,anonymous,EN,360,9,4.017,40.713,41.734,3,3,4,3,7,8,6,5,4,1,2,5,5,7,6,8,2,1,5,1,6,5,6,1,2,1.868,480.097,481.113,38,
11/29/2017 10:54,11/29/2017 11:03,IP Address,128.206.28.1,100,517,TRUE,11/29/2017 11:03,R_1laf04jpFQb2ySG,,,,,38.95170593,-92.33409882,anonymous,EN,361,2,3.216,31.815,33.012,8,3,4,3,7,8,6,2,5,1,5,7,5,7,6,8,1,1,5,1,6,3,6,3,5,2.549,474.769,475.93,30,
11/29/2017 12:47,11/29/2017 12:56,IP Address,128.206.28.1,100,494,TRUE,11/29/2017 12:56,R_3QVJ5iDGKSyvl9I,,,,,38.95170593,-92.33409882,anonymous,EN,363,-4,9.626,34.377,36.432,4,3,4,3,2,8,6,5,2,4,2,4,7,7,3,3,4,6,8,4,5,5,6,7,2,4.586,424.174,425.43,51,
11/29/2017 12:49,11/29/2017 13:00,IP Address,128.206.28.32,100,668,TRUE,11/29/2017 13:00,R_1HT7ZAU9LT7W6Cl,,,,,38.95170593,-92.33409882,anonymous,EN,362,,47.524,57.605,58.938,3,3,4,3,7,8,6,5,4,1,2,7,6,7,6,8,2,1,5,1,6,7,,,,2.264,553.902,600.028,63,
11/29/2017 13:03,11/29/2017 13:13,IP Address,128.206.28.182,100,565,TRUE,11/29/2017 13:13,R_2SGC0xkNENf10fv,,,,,38.95170593,-92.33409882,anonymous,EN,364,2,9.551,9.551,21.45,1,3,4,3,7,8,6,6,4,1,5,3,8,7,6,8,2,1,5,1,7,4,7,1,4,5.154,530.4,531.104,38,
11/29/2017 14:51,11/29/2017 14:59,IP Address,128.206.28.32,100,480,TRUE,11/29/2017 14:59,R_2wa91lgFL0piFEY,,,,,38.95170593,-92.33409882,anonymous,EN,365,-2,24.302,61.286,68.7,3,3,4,3,7,8,6,4,4,1,2,5,7,7,6,8,2,1,5,1,6,8,4,7,7,3.823,403.656,404.993,36,
11/29/2017 16:46,11/29/2017 16:54,IP Address,128.206.28.32,100,495,TRUE,11/29/2017 16:54,R_2fxoUTPZYS5uWKE,,,,,38.95170593,-92.33409882,anonymous,EN,366,4,13.162,13.162,59.831,1,3,4,3,7,8,6,5,4,1,2,2,5,7,6,8,2,1,4,1,6,3,7,4,5,2.069,425.728,426.984,34,
11/29/2017 16:57,11/29/2017 17:04,IP Address,128.206.28.1,100,419,TRUE,11/29/2017 17:04,R_2fHCrdr5ayJK04i,,,,,38.95170593,-92.33409882,anonymous,EN,367,4,7.443,67.508,70.177,14,3,,3,7,8,6,5,4,1,2,7,3,7,6,2,2,2,5,3,6,3,7,5,6,3.135,338.881,339.938,27,
11/29/2017 16:56,11/29/2017 17:07,IP Address,128.206.28.182,100,657,TRUE,11/29/2017 17:07,R_2CUIAYWhamnHhuF,,,,,38.95170593,-92.33409882,anonymous,EN,368,-3,14.728,45.255,47.746,4,3,4,3,7,8,6,5,4,1,2,5,6,7,6,8,2,1,5,1,6,3,,,,6.222,544.871,600.006,26,
11/29/2017 18:52,11/29/2017 19:02,IP Address,128.206.28.182,100,596,TRUE,11/29/2017 19:02,R_1NDG5CT1vFDUXhD,,,,,38.95170593,-92.33409882,anonymous,EN,371,-3,16.099,69.063,74.528,6,3,4,3,7,8,6,5,4,1,2,3,8,7,6,8,2,1,5,1,2,3,5,3,6,2.331,508.702,509.927,44,
11/29/2017 18:54,11/29/2017 19:04,IP Address,128.206.28.32,100,623,TRUE,11/29/2017 19:04,R_AsM2Mzs0cObUdep,,,,,38.95170593,-92.33409882,anonymous,EN,369,6,7.07,57.11,122.724,3,3,4,3,7,8,2,5,5,1,5,3,7,7,6,8,2,1,5,1,3,3,2,2,2,3.23,487.846,489.477,30,
